product_id,product_distributer,product_name,product_category,product_reviews,product_review_sentiment,product_link
TS002,Flipkart,Wireless Earbuds,Technology,"Case is not very durable.",Negative,https://www.flipkart.com/oneplus-buds-3-tws-ear-earbuds-sliding-volume-control-49db-anc-bluetooth-headset/p/itm3f89e2c2d7b10?pid=ACCGWVFAJHJAGHYG&lid=LSTACCGWVFAJHJAGHYG5BXFEB&marketplace=FLIPKART&q=Wireless+Earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_4&otracker=search&otracker1=search&fm=Search&iid=281c5114-ea96-4bdd-ae80-dd46f0bace71.ACCGWVFAJHJAGHYG.SEARCH&ppt=sp&ppn=sp&ssid=d7x8o2ql340000001713899309475&qH=44d37d8a5eea9f68
TS002,Flipkart,Wireless Earbuds,Technology,"Great for workouts.",Positive,https://www.flipkart.com/oneplus-buds-3-tws-ear-earbuds-sliding-volume-control-49db-anc-bluetooth-headset/p/itm3f89e2c2d7b10?pid=ACCGWVFAJHJAGHYG&lid=LSTACCGWVFAJHJAGHYG5BXFEB&marketplace=FLIPKART&q=Wireless+Earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_4&otracker=search&otracker1=search&fm=Search&iid=281c5114-ea96-4bdd-ae80-dd46f0bace71.ACCGWVFAJHJAGHYG.SEARCH&ppt=sp&ppn=sp&ssid=d7x8o2ql340000001713899309475&qH=44d37d8a5eea9f68
TS002,Flipkart,Wireless Earbuds,Technology,"Microphone is not very clear.",Neutral,https://www.flipkart.com/oneplus-buds-3-tws-ear-earbuds-sliding-volume-control-49db-anc-bluetooth-headset/p/itm3f89e2c2d7b10?pid=ACCGWVFAJHJAGHYG&lid=LSTACCGWVFAJHJAGHYG5BXFEB&marketplace=FLIPKART&q=Wireless+Earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_4&otracker=search&otracker1=search&fm=Search&iid=281c5114-ea96-4bdd-ae80-dd46f0bace71.ACCGWVFAJHJAGHYG.SEARCH&ppt=sp&ppn=sp&ssid=d7x8o2ql340000001713899309475&qH=44d37d8a5eea9f68
TS002,Flipkart,Wireless Earbuds,Technology,"Charges quickly.",Positive,https://www.flipkart.com/oneplus-buds-3-tws-ear-earbuds-sliding-volume-control-49db-anc-bluetooth-headset/p/itm3f89e2c2d7b10?pid=ACCGWVFAJHJAGHYG&lid=LSTACCGWVFAJHJAGHYG5BXFEB&marketplace=FLIPKART&q=Wireless+Earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_4&otracker=search&otracker1=search&fm=Search&iid=281c5114-ea96-4bdd-ae80-dd46f0bace71.ACCGWVFAJHJAGHYG.SEARCH&ppt=sp&ppn=sp&ssid=d7x8o2ql340000001713899309475&qH=44d37d8a5eea9f68
TS002,Flipkart,Wireless Earbuds,Technology,"Overall, a good value.",Positive,https://www.flipkart.com/oneplus-buds-3-tws-ear-earbuds-sliding-volume-control-49db-anc-bluetooth-headset/p/itm3f89e2c2d7b10?pid=ACCGWVFAJHJAGHYG&lid=LSTACCGWVFAJHJAGHYG5BXFEB&marketplace=FLIPKART&q=Wireless+Earbuds&store=0pm%2Ffcn%2F821%2Fa7x%2F2si&srno=s_1_4&otracker=search&otracker1=search&fm=Search&iid=281c5114-ea96-4bdd-ae80-dd46f0bace71.ACCGWVFAJHJAGHYG.SEARCH&ppt=sp&ppn=sp&ssid=d7x8o2ql340000001713899309475&qH=44d37d8a5eea9f68
TS003,Amazon,Wireless Keyboard,Technology,"Very responsive and easy to type on.",Positive,https://www.amazon.com/Amazon-Basics-Rechargeable-Wireless-Keyboard/dp/B0CJFB8J7B/ref=sr_1_1_ffob_sspa?crid=3P7W1IMCEB6O8&dib=eyJ2IjoiMSJ9.YfxHDjHxMZpXgtHi7ysKzGgqtfYenzBJbrfn9eff5L_weR4yvCManQTgSbo6vNv18vccSYDIPZ1GvzDNQ191PirpVrrXSEQPAWjiBUpZu-tafjI4pfDsxyTs--f0PjFqY6xQqJKgSDqUDEsh734sOKiFxZcaZXa5pixxuvblqepUzN53oQTqXNZ-peCxZb9bVtEXyMSDHx7Ct5VSc3afcZbk2ZCJCcC1UT61hZLqhqo.F0EhBTINQPj0sW3dSi6Wu3VRa4aMep-0TCzwYA2WZoY&dib_tag=se&keywords=Wireless+Keyboard&qid=1713897716&sprefix=wireless+keyboard%2Caps%2C406&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1
TS003,Amazon,Wireless Keyboard,Technology,"Battery life is too short.",Negative,https://www.amazon.com/Amazon-Basics-Rechargeable-Wireless-Keyboard/dp/B0CJFB8J7B/ref=sr_1_1_ffob_sspa?crid=3P7W1IMCEB6O8&dib=eyJ2IjoiMSJ9.YfxHDjHxMZpXgtHi7ysKzGgqtfYenzBJbrfn9eff5L_weR4yvCManQTgSbo6vNv18vccSYDIPZ1GvzDNQ191PirpVrrXSEQPAWjiBUpZu-tafjI4pfDsxyTs--f0PjFqY6xQqJKgSDqUDEsh734sOKiFxZcaZXa5pixxuvblqepUzN53oQTqXNZ-peCxZb9bVtEXyMSDHx7Ct5VSc3afcZbk2ZCJCcC1UT61hZLqhqo.F0EhBTINQPj0sW3dSi6Wu3VRa4aMep-0TCzwYA2WZoY&dib_tag=se&keywords=Wireless+Keyboard&qid=1713897716&sprefix=wireless+keyboard%2Caps%2C406&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1
TS003,Amazon,Wireless Keyboard,Technology,"Lightweight and portable.",Positive,https://www.amazon.com/Amazon-Basics-Rechargeable-Wireless-Keyboard/dp/B0CJFB8J7B/ref=sr_1_1_ffob_sspa?crid=3P7W1IMCEB6O8&dib=eyJ2IjoiMSJ9.YfxHDjHxMZpXgtHi7ysKzGgqtfYenzBJbrfn9eff5L_weR4yvCManQTgSbo6vNv18vccSYDIPZ1GvzDNQ191PirpVrrXSEQPAWjiBUpZu-tafjI4pfDsxyTs--f0PjFqY6xQqJKgSDqUDEsh734sOKiFxZcaZXa5pixxuvblqepUzN53oQTqXNZ-peCxZb9bVtEXyMSDHx7Ct5VSc3afcZbk2ZCJCcC1UT61hZLqhqo.F0EhBTINQPj0sW3dSi6Wu3VRa4aMep-0TCzwYA2WZoY&dib_tag=se&keywords=Wireless+Keyboard&qid=1713897716&sprefix=wireless+keyboard%2Caps%2C406&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1
TS003,Amazon,Wireless Keyboard,Technology,"Easy to connect to devices.",Positive,https://www.amazon.com/Amazon-Basics-Rechargeable-Wireless-Keyboard/dp/B0CJFB8J7B/ref=sr_1_1_ffob_sspa?crid=3P7W1IMCEB6O8&dib=eyJ2IjoiMSJ9.YfxHDjHxMZpXgtHi7ysKzGgqtfYenzBJbrfn9eff5L_weR4yvCManQTgSbo6vNv18vccSYDIPZ1GvzDNQ191PirpVrrXSEQPAWjiBUpZu-tafjI4pfDsxyTs--f0PjFqY6xQqJKgSDqUDEsh734sOKiFxZcaZXa5pixxuvblqepUzN53oQTqXNZ-peCxZb9bVtEXyMSDHx7Ct5VSc3afcZbk2ZCJCcC1UT61hZLqhqo.F0EhBTINQPj0sW3dSi6Wu3VRa4aMep-0TCzwYA2WZoY&dib_tag=se&keywords=Wireless+Keyboard&qid=1713897716&sprefix=wireless+keyboard%2Caps%2C406&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1
TS003,Amazon,Wireless Keyboard,Technology,"Keys are too noisy.",Neutral,https://www.amazon.com/Amazon-Basics-Rechargeable-Wireless-Keyboard/dp/B0CJFB8J7B/ref=sr_1_1_ffob_sspa?crid=3P7W1IMCEB6O8&dib=eyJ2IjoiMSJ9.YfxHDjHxMZpXgtHi7ysKzGgqtfYenzBJbrfn9eff5L_weR4yvCManQTgSbo6vNv18vccSYDIPZ1GvzDNQ191PirpVrrXSEQPAWjiBUpZu-tafjI4pfDsxyTs--f0PjFqY6xQqJKgSDqUDEsh734sOKiFxZcaZXa5pixxuvblqepUzN53oQTqXNZ-peCxZb9bVtEXyMSDHx7Ct5VSc3afcZbk2ZCJCcC1UT61hZLqhqo.F0EhBTINQPj0sW3dSi6Wu3VRa4aMep-0TCzwYA2WZoY&dib_tag=se&keywords=Wireless+Keyboard&qid=1713897716&sprefix=wireless+keyboard%2Caps%2C406&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1
TS003,Amazon,Wireless Keyboard,Technology,"Good value for the price.",Positive,https://www.amazon.com/Amazon-Basics-Rechargeable-Wireless-Keyboard/dp/B0CJFB8J7B/ref=sr_1_1_ffob_sspa?crid=3P7W1IMCEB6O8&dib=eyJ2IjoiMSJ9.YfxHDjHxMZpXgtHi7ysKzGgqtfYenzBJbrfn9eff5L_weR4yvCManQTgSbo6vNv18vccSYDIPZ1GvzDNQ191PirpVrrXSEQPAWjiBUpZu-tafjI4pfDsxyTs--f0PjFqY6xQqJKgSDqUDEsh734sOKiFxZcaZXa5pixxuvblqepUzN53oQTqXNZ-peCxZb9bVtEXyMSDHx7Ct5VSc3afcZbk2ZCJCcC1UT61hZLqhqo.F0EhBTINQPj0sW3dSi6Wu3VRa4aMep-0TCzwYA2WZoY&dib_tag=se&keywords=Wireless+Keyboard&qid=1713897716&sprefix=wireless+keyboard%2Caps%2C406&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1
TS003,Amazon,Wireless Keyboard,Technology,"Keyboard layout is confusing.",Negative,https://www.amazon.com/Amazon-Basics-Rechargeable-Wireless-Keyboard/dp/B0CJFB8J7B/ref=sr_1_1_ffob_sspa?crid=3P7W1IMCEB6O8&dib=eyJ2IjoiMSJ9.YfxHDjHxMZpXgtHi7ysKzGgqtfYenzBJbrfn9eff5L_weR4yvCManQTgSbo6vNv18vccSYDIPZ1GvzDNQ191PirpVrrXSEQPAWjiBUpZu-tafjI4pfDsxyTs--f0PjFqY6xQqJKgSDqUDEsh734sOKiFxZcaZXa5pixxuvblqepUzN53oQTqXNZ-peCxZb9bVtEXyMSDHx7Ct5VSc3afcZbk2ZCJCcC1UT61hZLqhqo.F0EhBTINQPj0sW3dSi6Wu3VRa4aMep-0TCzwYA2WZoY&dib_tag=se&keywords=Wireless+Keyboard&qid=1713897716&sprefix=wireless+keyboard%2Caps%2C406&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1
TS003,Amazon,Wireless Keyboard,Technology,"Case is not very durable.",Negative,https://www.amazon.com/Amazon-Basics-Rechargeable-Wireless-Keyboard/dp/B0CJFB8J7B/ref=sr_1_1_ffob_sspa?crid=3P7W1IMCEB6O8&dib=eyJ2IjoiMSJ9.YfxHDjHxMZpXgtHi7ysKzGgqtfYenzBJbrfn9eff5L_weR4yvCManQTgSbo6vNv18vccSYDIPZ1GvzDNQ191PirpVrrXSEQPAWjiBUpZu-tafjI4pfDsxyTs--f0PjFqY6xQqJKgSDqUDEsh734sOKiFxZcaZXa5pixxuvblqepUzN53oQTqXNZ-peCxZb9bVtEXyMSDHx7Ct5VSc3afcZbk2ZCJCcC1UT61hZLqhqo.F0EhBTINQPj0sW3dSi6Wu3VRa4aMep-0TCzwYA2WZoY&dib_tag=se&keywords=Wireless+Keyboard&qid=1713897716&sprefix=wireless+keyboard%2Caps%2C406&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1
TS003,Amazon,Wireless Keyboard,Technology,"Overall, a solid keyboard.",Positive,https://www.amazon.com/Amazon-Basics-Rechargeable-Wireless-Keyboard/dp/B0CJFB8J7B/ref=sr_1_1_ffob_sspa?crid=3P7W1IMCEB6O8&dib=eyJ2IjoiMSJ9.YfxHDjHxMZpXgtHi7ysKzGgqtfYenzBJbrfn9eff5L_weR4yvCManQTgSbo6vNv18vccSYDIPZ1GvzDNQ191PirpVrrXSEQPAWjiBUpZu-tafjI4pfDsxyTs--f0PjFqY6xQqJKgSDqUDEsh734sOKiFxZcaZXa5pixxuvblqepUzN53oQTqXNZ-peCxZb9bVtEXyMSDHx7Ct5VSc3afcZbk2ZCJCcC1UT61hZLqhqo.F0EhBTINQPj0sW3dSi6Wu3VRa4aMep-0TCzwYA2WZoY&dib_tag=se&keywords=Wireless+Keyboard&qid=1713897716&sprefix=wireless+keyboard%2Caps%2C406&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1
TS003,Amazon,Wireless Keyboard,Technology,"Good for office use.",Positive,https://www.amazon.com/Amazon-Basics-Rechargeable-Wireless-Keyboard/dp/B0CJFB8J7B/ref=sr_1_1_ffob_sspa?crid=3P7W1IMCEB6O8&dib=eyJ2IjoiMSJ9.YfxHDjHxMZpXgtHi7ysKzGgqtfYenzBJbrfn9eff5L_weR4yvCManQTgSbo6vNv18vccSYDIPZ1GvzDNQ191PirpVrrXSEQPAWjiBUpZu-tafjI4pfDsxyTs--f0PjFqY6xQqJKgSDqUDEsh734sOKiFxZcaZXa5pixxuvblqepUzN53oQTqXNZ-peCxZb9bVtEXyMSDHx7Ct5VSc3afcZbk2ZCJCcC1UT61hZLqhqo.F0EhBTINQPj0sW3dSi6Wu3VRa4aMep-0TCzwYA2WZoY&dib_tag=se&keywords=Wireless+Keyboard&qid=1713897716&sprefix=wireless+keyboard%2Caps%2C406&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1
TS003,Amazon,Wireless Keyboard,Technology,"Keys wear out quickly.",Negative,https://www.amazon.com/Amazon-Basics-Rechargeable-Wireless-Keyboard/dp/B0CJFB8J7B/ref=sr_1_1_ffob_sspa?crid=3P7W1IMCEB6O8&dib=eyJ2IjoiMSJ9.YfxHDjHxMZpXgtHi7ysKzGgqtfYenzBJbrfn9eff5L_weR4yvCManQTgSbo6vNv18vccSYDIPZ1GvzDNQ191PirpVrrXSEQPAWjiBUpZu-tafjI4pfDsxyTs--f0PjFqY6xQqJKgSDqUDEsh734sOKiFxZcaZXa5pixxuvblqepUzN53oQTqXNZ-peCxZb9bVtEXyMSDHx7Ct5VSc3afcZbk2ZCJCcC1UT61hZLqhqo.F0EhBTINQPj0sW3dSi6Wu3VRa4aMep-0TCzwYA2WZoY&dib_tag=se&keywords=Wireless+Keyboard&qid=1713897716&sprefix=wireless+keyboard%2Caps%2C406&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1
TS003,Amazon,Wireless Keyboard,Technology,"Requires frequent charging.",Neutral,https://www.amazon.com/Amazon-Basics-Rechargeable-Wireless-Keyboard/dp/B0CJFB8J7B/ref=sr_1_1_ffob_sspa?crid=3P7W1IMCEB6O8&dib=eyJ2IjoiMSJ9.YfxHDjHxMZpXgtHi7ysKzGgqtfYenzBJbrfn9eff5L_weR4yvCManQTgSbo6vNv18vccSYDIPZ1GvzDNQ191PirpVrrXSEQPAWjiBUpZu-tafjI4pfDsxyTs--f0PjFqY6xQqJKgSDqUDEsh734sOKiFxZcaZXa5pixxuvblqepUzN53oQTqXNZ-peCxZb9bVtEXyMSDHx7Ct5VSc3afcZbk2ZCJCcC1UT61hZLqhqo.F0EhBTINQPj0sW3dSi6Wu3VRa4aMep-0TCzwYA2WZoY&dib_tag=se&keywords=Wireless+Keyboard&qid=1713897716&sprefix=wireless+keyboard%2Caps%2C406&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1
TS004,Flipkart,Smartphone Case,Technology,"Fits the phone perfectly.",Positive,https://www.flipkart.com/spicesun-flip-cover-infinix-smart-8-hd/p/itm8ea026afc01eb?pid=ACCGWFYMRYVBBG4A&lid=LSTACCGWFYMRYVBBG4AZPMC0E&marketplace=FLIPKART&q=Smartphone+Case&store=tyy%2F4mr%2Fq2u&srno=s_1_2&otracker=search&otracker1=search&fm=Search&iid=en_1psMSmCFDdB1ZkideBpUR4FHPrFUxDyfOaBwbFaxX1XLQo4W3aD6P1OUMyUyLy-w8mtyad_3VX3RvCDFSqGPUA%3D%3D&ppt=sp&ppn=sp&ssid=5nwg0axygg0000001713899411432&qH=8382fff85d027e1c
TS004,Flipkart,Smartphone Case,Technology,"Quality is not as expected.",Negative,https://www.flipkart.com/spicesun-flip-cover-infinix-smart-8-hd/p/itm8ea026afc01eb?pid=ACCGWFYMRYVBBG4A&lid=LSTACCGWFYMRYVBBG4AZPMC0E&marketplace=FLIPKART&q=Smartphone+Case&store=tyy%2F4mr%2Fq2u&srno=s_1_2&otracker=search&otracker1=search&fm=Search&iid=en_1psMSmCFDdB1ZkideBpUR4FHPrFUxDyfOaBwbFaxX1XLQo4W3aD6P1OUMyUyLy-w8mtyad_3VX3RvCDFSqGPUA%3D%3D&ppt=sp&ppn=sp&ssid=5nwg0axygg0000001713899411432&qH=8382fff85d027e1c
TS004,Flipkart,Smartphone Case,Technology,"Provides good protection.",Positive,https://www.flipkart.com/spicesun-flip-cover-infinix-smart-8-hd/p/itm8ea026afc01eb?pid=ACCGWFYMRYVBBG4A&lid=LSTACCGWFYMRYVBBG4AZPMC0E&marketplace=FLIPKART&q=Smartphone+Case&store=tyy%2F4mr%2Fq2u&srno=s_1_2&otracker=search&otracker1=search&fm=Search&iid=en_1psMSmCFDdB1ZkideBpUR4FHPrFUxDyfOaBwbFaxX1XLQo4W3aD6P1OUMyUyLy-w8mtyad_3VX3RvCDFSqGPUA%3D%3D&ppt=sp&ppn=sp&ssid=5nwg0axygg0000001713899411432&qH=8382fff85d027e1c
TS004,Flipkart,Smartphone Case,Technology,"Good value for the price.",Positive,https://www.flipkart.com/spicesun-flip-cover-infinix-smart-8-hd/p/itm8ea026afc01eb?pid=ACCGWFYMRYVBBG4A&lid=LSTACCGWFYMRYVBBG4AZPMC0E&marketplace=FLIPKART&q=Smartphone+Case&store=tyy%2F4mr%2Fq2u&srno=s_1_2&otracker=search&otracker1=search&fm=Search&iid=en_1psMSmCFDdB1ZkideBpUR4FHPrFUxDyfOaBwbFaxX1XLQo4W3aD6P1OUMyUyLy-w8mtyad_3VX3RvCDFSqGPUA%3D%3D&ppt=sp&ppn=sp&ssid=5nwg0axygg0000001713899411432&qH=8382fff85d027e1c
TS004,Flipkart,Smartphone Case,Technology,"Color fades quickly.",Negative,https://www.flipkart.com/spicesun-flip-cover-infinix-smart-8-hd/p/itm8ea026afc01eb?pid=ACCGWFYMRYVBBG4A&lid=LSTACCGWFYMRYVBBG4AZPMC0E&marketplace=FLIPKART&q=Smartphone+Case&store=tyy%2F4mr%2Fq2u&srno=s_1_2&otracker=search&otracker1=search&fm=Search&iid=en_1psMSmCFDdB1ZkideBpUR4FHPrFUxDyfOaBwbFaxX1XLQo4W3aD6P1OUMyUyLy-w8mtyad_3VX3RvCDFSqGPUA%3D%3D&ppt=sp&ppn=sp&ssid=5nwg0axygg0000001713899411432&qH=8382fff85d027e1c
TS004,Flipkart,Smartphone Case,Technology,"Looks sleek and modern.",Positive,https://www.flipkart.com/spicesun-flip-cover-infinix-smart-8-hd/p/itm8ea026afc01eb?pid=ACCGWFYMRYVBBG4A&lid=LSTACCGWFYMRYVBBG4AZPMC0E&marketplace=FLIPKART&q=Smartphone+Case&store=tyy%2F4mr%2Fq2u&srno=s_1_2&otracker=search&otracker1=search&fm=Search&iid=en_1psMSmCFDdB1ZkideBpUR4FHPrFUxDyfOaBwbFaxX1XLQo4W3aD6P1OUMyUyLy-w8mtyad_3VX3RvCDFSqGPUA%3D%3D&ppt=sp&ppn=sp&ssid=5nwg0axygg0000001713899411432&qH=8382fff85d027e1c
TS004,Flipkart,Smartphone Case,Technology,"Overall, a solid product.",Positive,https://www.flipkart.com/spicesun-flip-cover-infinix-smart-8-hd/p/itm8ea026afc01eb?pid=ACCGWFYMRYVBBG4A&lid=LSTACCGWFYMRYVBBG4AZPMC0E&marketplace=FLIPKART&q=Smartphone+Case&store=tyy%2F4mr%2Fq2u&srno=s_1_2&otracker=search&otracker1=search&fm=Search&iid=en_1psMSmCFDdB1ZkideBpUR4FHPrFUxDyfOaBwbFaxX1XLQo4W3aD6P1OUMyUyLy-w8mtyad_3VX3RvCDFSqGPUA%3D%3D&ppt=sp&ppn=sp&ssid=5nwg0axygg0000001713899411432&qH=8382fff85d027e1c
TS004,Flipkart,Smartphone Case,Technology,"Material is too slippery.",Neutral,https://www.flipkart.com/spicesun-flip-cover-infinix-smart-8-hd/p/itm8ea026afc01eb?pid=ACCGWFYMRYVBBG4A&lid=LSTACCGWFYMRYVBBG4AZPMC0E&marketplace=FLIPKART&q=Smartphone+Case&store=tyy%2F4mr%2Fq2u&srno=s_1_2&otracker=search&otracker1=search&fm=Search&iid=en_1psMSmCFDdB1ZkideBpUR4FHPrFUxDyfOaBwbFaxX1XLQo4W3aD6P1OUMyUyLy-w8mtyad_3VX3RvCDFSqGPUA%3D%3D&ppt=sp&ppn=sp&ssid=5nwg0axygg0000001713899411432&qH=8382fff85d027e1c
TS004,Flipkart,Smartphone Case,Technology,"Buttons are hard to press.",Negative,https://www.flipkart.com/spicesun-flip-cover-infinix-smart-8-hd/p/itm8ea026afc01eb?pid=ACCGWFYMRYVBBG4A&lid=LSTACCGWFYMRYVBBG4AZPMC0E&marketplace=FLIPKART&q=Smartphone+Case&store=tyy%2F4mr%2Fq2u&srno=s_1_2&otracker=search&otracker1=search&fm=Search&iid=en_1psMSmCFDdB1ZkideBpUR4FHPrFUxDyfOaBwbFaxX1XLQo4W3aD6P1OUMyUyLy-w8mtyad_3VX3RvCDFSqGPUA%3D%3D&ppt=sp&ppn=sp&ssid=5nwg0axygg0000001713899411432&qH=8382fff85d027e1c
TS004,Flipkart,Smartphone Case,Technology,"Easy to install and remove.",Positive,https://www.flipkart.com/spicesun-flip-cover-infinix-smart-8-hd/p/itm8ea026afc01eb?pid=ACCGWFYMRYVBBG4A&lid=LSTACCGWFYMRYVBBG4AZPMC0E&marketplace=FLIPKART&q=Smartphone+Case&store=tyy%2F4mr%2Fq2u&srno=s_1_2&otracker=search&otracker1=search&fm=Search&iid=en_1psMSmCFDdB1ZkideBpUR4FHPrFUxDyfOaBwbFaxX1XLQo4W3aD6P1OUMyUyLy-w8mtyad_3VX3RvCDFSqGPUA%3D%3D&ppt=sp&ppn=sp&ssid=5nwg0axygg0000001713899411432&qH=8382fff85d027e1c
TS004,Flipkart,Smartphone Case,Technology,"Edges are too sharp.",Negative,https://www.flipkart.com/spicesun-flip-cover-infinix-smart-8-hd/p/itm8ea026afc01eb?pid=ACCGWFYMRYVBBG4A&lid=LSTACCGWFYMRYVBBG4AZPMC0E&marketplace=FLIPKART&q=Smartphone+Case&store=tyy%2F4mr%2Fq2u&srno=s_1_2&otracker=search&otracker1=search&fm=Search&iid=en_1psMSmCFDdB1ZkideBpUR4FHPrFUxDyfOaBwbFaxX1XLQo4W3aD6P1OUMyUyLy-w8mtyad_3VX3RvCDFSqGPUA%3D%3D&ppt=sp&ppn=sp&ssid=5nwg0axygg0000001713899411432&qH=8382fff85d027e1c
TS004,Flipkart,Smartphone Case,Technology,"Packaging was damaged upon arrival.",Negative,https://www.flipkart.com/spicesun-flip-cover-infinix-smart-8-hd/p/itm8ea026afc01eb?pid=ACCGWFYMRYVBBG4A&lid=LSTACCGWFYMRYVBBG4AZPMC0E&marketplace=FLIPKART&q=Smartphone+Case&store=tyy%2F4mr%2Fq2u&srno=s_1_2&otracker=search&otracker1=search&fm=Search&iid=en_1psMSmCFDdB1ZkideBpUR4FHPrFUxDyfOaBwbFaxX1XLQo4W3aD6P1OUMyUyLy-w8mtyad_3VX3RvCDFSqGPUA%3D%3D&ppt=sp&ppn=sp&ssid=5nwg0axygg0000001713899411432&qH=8382fff85d027e1c
TS005,Amazon,USB Flash Drive,Technology,"Very fast transfer speed.",Positive,https://www.amazon.com/Amazon-Basics-128GB-Ultra-Flash/dp/B0B6148YKN/ref=sr_1_1_ffob_sspa?crid=THOBXL9JLWI4&dib=eyJ2IjoiMSJ9.fJsto9sV1b4PfsxddohPw3lvcWNb0ILamv62IuPii7hiiXLG7Kjdcb9X07DGVdwJ21VdaanJbKb_GFIZRNDww5wUtAcUW3i2YFERse3ybCjgIZyW4QlIUl6u6q5ONRS_jn91Bx-ktnnDQYTejuN-KN3CLKtyIdiUuC3B2-lW9quq7OMYBgaX4aC1gpHQW0M2LQlHMVR3C0YZj_UXLdsrANHR4LsBT-8xvBtINqatoDI.GjhzFUTSS3gg-hAY6Z5DuGrL2gjqQPD1PyjMCqWheu8&dib_tag=se&keywords=USB+Flash+Drive&qid=1713897840&sprefix=usb+flash+drive%2Caps%2C417&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1
TS005,Amazon,USB Flash Drive,Technology,"Cap is easy to lose.",Negative,https://www.amazon.com/Amazon-Basics-128GB-Ultra-Flash/dp/B0B6148YKN/ref=sr_1_1_ffob_sspa?crid=THOBXL9JLWI4&dib=eyJ2IjoiMSJ9.fJsto9sV1b4PfsxddohPw3lvcWNb0ILamv62IuPii7hiiXLG7Kjdcb9X07DGVdwJ21VdaanJbKb_GFIZRNDww5wUtAcUW3i2YFERse3ybCjgIZyW4QlIUl6u6q5ONRS_jn91Bx-ktnnDQYTejuN-KN3CLKtyIdiUuC3B2-lW9quq7OMYBgaX4aC1gpHQW0M2LQlHMVR3C0YZj_UXLdsrANHR4LsBT-8xvBtINqatoDI.GjhzFUTSS3gg-hAY6Z5DuGrL2gjqQPD1PyjMCqWheu8&dib_tag=se&keywords=USB+Flash+Drive&qid=1713897840&sprefix=usb+flash+drive%2Caps%2C417&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1
TS005,Amazon,USB Flash Drive,Technology,"Good value for the price.",Positive,https://www.amazon.com/Amazon-Basics-128GB-Ultra-Flash/dp/B0B6148YKN/ref=sr_1_1_ffob_sspa?crid=THOBXL9JLWI4&dib=eyJ2IjoiMSJ9.fJsto9sV1b4PfsxddohPw3lvcWNb0ILamv62IuPii7hiiXLG7Kjdcb9X07DGVdwJ21VdaanJbKb_GFIZRNDww5wUtAcUW3i2YFERse3ybCjgIZyW4QlIUl6u6q5ONRS_jn91Bx-ktnnDQYTejuN-KN3CLKtyIdiUuC3B2-lW9quq7OMYBgaX4aC1gpHQW0M2LQlHMVR3C0YZj_UXLdsrANHR4LsBT-8xvBtINqatoDI.GjhzFUTSS3gg-hAY6Z5DuGrL2gjqQPD1PyjMCqWheu8&dib_tag=se&keywords=USB+Flash+Drive&qid=1713897840&sprefix=usb+flash+drive%2Caps%2C417&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1
TS005,Amazon,USB Flash Drive,Technology,"Available in various capacities.",Positive,https://www.amazon.com/Amazon-Basics-128GB-Ultra-Flash/dp/B0B6148YKN/ref=sr_1_1_ffob_sspa?crid=THOBXL9JLWI4&dib=eyJ2IjoiMSJ9.fJsto9sV1b4PfsxddohPw3lvcWNb0ILamv62IuPii7hiiXLG7Kjdcb9X07DGVdwJ21VdaanJbKb_GFIZRNDww5wUtAcUW3i2YFERse3ybCjgIZyW4QlIUl6u6q5ONRS_jn91Bx-ktnnDQYTejuN-KN3CLKtyIdiUuC3B2-lW9quq7OMYBgaX4aC1gpHQW0M2LQlHMVR3C0YZj_UXLdsrANHR4LsBT-8xvBtINqatoDI.GjhzFUTSS3gg-hAY6Z5DuGrL2gjqQPD1PyjMCqWheu8&dib_tag=se&keywords=USB+Flash+Drive&qid=1713897840&sprefix=usb+flash+drive%2Caps%2C417&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1
